timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133363496,98000,HTTP Request,200,OK,ThreadFoodpanda 1-19,text,true,,61065,119,47,47,https://www.foodpanda.com/,97983,0,15
1695133440826,21061,HTTP Request,200,OK,ThreadFoodpanda 1-60,text,true,,61065,119,47,47,https://www.foodpanda.com/,21057,0,0
1695133394457,67590,HTTP Request,200,OK,ThreadFoodpanda 1-132,text,true,,61065,119,47,47,https://www.foodpanda.com/,67227,0,13
1695133454063,8127,HTTP Request,200,OK,ThreadFoodpanda 1-145,text,true,,61065,119,47,47,https://www.foodpanda.com/,8122,0,0
1695133446400,16307,HTTP Request,200,OK,ThreadFoodpanda 1-144,text,true,,61065,119,46,46,https://www.foodpanda.com/,16303,0,17
1695133386908,76229,HTTP Request,200,OK,ThreadFoodpanda 1-25,text,true,,61065,119,46,46,https://www.foodpanda.com/,76225,0,0
1695133363417,100049,HTTP Request,524,,ThreadFoodpanda 1-16,,false,,568,119,45,45,https://www.foodpanda.com/,100049,0,13
1695133454357,9320,HTTP Request,200,OK,ThreadFoodpanda 1-130,text,true,,61065,119,45,45,https://www.foodpanda.com/,9315,0,12
1695133441868,21886,HTTP Request,200,OK,ThreadFoodpanda 1-7,text,true,,61065,119,45,45,https://www.foodpanda.com/,21866,0,18
1695133456505,7445,HTTP Request,200,OK,ThreadFoodpanda 1-138,text,true,,61065,119,45,45,https://www.foodpanda.com/,7440,0,0
1695133442301,21967,HTTP Request,200,OK,ThreadFoodpanda 1-147,text,true,,61065,119,45,45,https://www.foodpanda.com/,21947,0,0
1695133458385,5990,HTTP Request,200,OK,ThreadFoodpanda 1-105,text,true,,61065,119,45,45,https://www.foodpanda.com/,5975,0,0
1695133462707,1942,HTTP Request,200,OK,ThreadFoodpanda 1-144,text,true,,61065,119,44,44,https://www.foodpanda.com/,1934,0,0
1695133443642,21128,HTTP Request,200,OK,ThreadFoodpanda 1-124,text,true,,61065,119,43,43,https://www.foodpanda.com/,21123,0,0
1695133462047,3162,HTTP Request,200,OK,ThreadFoodpanda 1-132,text,true,,61065,119,42,42,https://www.foodpanda.com/,3148,0,13
1695133463753,1914,HTTP Request,200,OK,ThreadFoodpanda 1-7,text,true,,61065,119,41,41,https://www.foodpanda.com/,1910,0,0
